,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product
1551,"RT @mention Brilliant move by Apple: before it even begins, Apple wins #SXSW {link}",1,0,0,1
1552,RT @mention Can't wait to see the internet implode in Austin on Friday when everyone stops all normal activity to order an iPad 2 #sxsw,1,0,0,1
1553,RT @mention Check out the {link} site - download the iPhone app and get ready for SXSW (special Q&amp;A stream) #SXSW,1,0,0,1
1554,RT @mention Check out the #dokobots game from @mention for iPhone and Android.  Seems pretty cool. #geogames #SXSW #tmsxsw,1,0,0,1
1555,RT @mention Check out the FREE @mention Sampler on iTunes! {link} #SXSW,1,0,0,1
1556,RT @mention Checking out the Apple pop up store. Looking fwd to checking out the iPad 2. #sxsw #mosaicxm MK {link},1,0,0,1
1557,"So @mention claims Android phones were everywhere at last year's #SXSW. Dude, the iOS to Android ratio is like 15-to-1. iPhone 4 is everywhere",1,0,0,1
1558,RT @mention Congrats to @mention for winning the Ipad 2 raffled at the #SmileyParty. Check your inbox for details! #sxsw,1,0,0,1
1559,RT @mention Cool! Apple to open temporary store at SXSW {link} #sxsw,1,0,0,1
1560,RT @mention Cool! Apple to open temporary store at SXSW {link} #sxsw now peer pressure will make me buy iPad2,1,0,0,1
1561,"RT @mention Cunning Apple, keeping the #iPad2 popup store open late next to #sxsw parties for impulsive latÛ_ (cont) {link}",1,0,0,1
1562,RT @mention Dawn's iPad App of the Week is up early to help you prep for #SXSW: {link},1,0,0,1
1563,"RT @mention Decided to go to LA instead of #SXSW, because my AT&amp;T iPhone would be about as useful as a brick in Austin.",0,1,0,1
1564,RT @mention Deleting the #sxsw iPhone app!  {link},0,1,0,1
1565,RT @mention Design for iPad is like design 101. Will someone give a talk and assume that we didn't all ditch our prev experience #sxsw,0,0,0,1
1566,"RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",1,0,0,1
1567,"RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi - What about folks NOT at SXSW?",1,0,0,1
1568,"RT @mention deviantART buys 3 iPad 2's in Austin, tests Muro drawing, it's super fast!! #deviantART #SXSW {link}",1,0,0,1
1569,"RT @mention deviantART buys 3 iPad 2's in Austin, tests Muro drawing, it's super fast!! #deviantART #SXSW httÛ_ (cont) {link}",1,0,0,1
1570,RT @mention Download @mention new Austin iPhone app for free during SXSW {link} (thanks for the tip @mention #sxsw,1,0,0,1
1571,RT @mention Ellen Page appearance reduced to @mention iphone call. Hearts. Broken. #sxsw #super,0,0,1,1
1572,RT @mention Enjoying the #sxsw California (Hollywood + Silicon Valley) meets NYC in sunny Austin by-the-pool with cowboy boots + iPad vibe. #sxswi,1,0,0,1
1573,RT @mention Epic. There's just one guy waiting in line for the iPad 2 in Austin at SXSW. {link} #sxsw #ipad #ipad2,0,1,0,1
1574,"RT @mention Epicurious, flipboard, CNN, wired, and MOMA as examples of good iPad design #SXSW  {link}",1,0,0,1
1575,RT @mention Even security guards in Austin enjoy iPad time. #SXSW (cc @mention {link},1,0,0,1
1576,RT @mention Fail Whale artist @mention living through the iPad 2 #sxsw {link},1,0,0,1
1577,"RT @mention Fest tip-don't be an iPhone douche.Put away your phone and talk to your fellow festgoers in lines, etc.All good people who love film. #sxsw",0,1,0,1
1578,RT @mention Filming with the iPad is so much cooler than a lame iPhone... #sxsw (at @mention live show)  {link},1,0,0,1
1579,"RT @mention Finally fed up with #AngryBirds, Julian screamed &quot;I got your no-fly zone right here, pigfucker!&quot; and threw his iPad at some kid. #sxsw",0,1,0,1
1580,RT @mention First day the exhibit hall is open at #SXSW! Stop by the #EMC booth to enter to win an iPad 2! @mention,1,0,0,1
1581,RT @mention First person to stop by our booth at SXSW &amp; show me their iPad 2 running one if our apps wins a free SnakeHeead Tee Shirt #SXSW,1,0,0,1
1582,RT @mention forward to delicious T-Mobile 4G here in Austin while iPhone users struggle to do anything. #SXSW,0,1,0,1
1583,"RT @mention Found the app kyping my iPhone's geolocation &amp; not releasing when in background. Need a patch, @mention #batterykiller #SXSW",0,1,0,1
1584,RT @mention Funny moment at #sxsw panel when Dennis Crowley gets iPad 2 owners to hold up their new iPad 2. It looked like lighters at a rock concert.,1,0,0,1
1585,RT @mention Funny to be at the PSFK session sponsored by Microsoft. All they do is to talk about Apple. #SXSW,1,0,0,1
1586,"RT @mention gabacustweets: iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #s... {link} #SocialMedia #BRK",1,0,0,1
1587,RT @mention Genius move by Apple to open a temp. store in downtown Austin for #SXSW: {link} /via @mention #ipad2,1,0,0,1
1588,"RT @mention Get it while it's hot! Latest version of Whrrl is available 2day 4Android, iPhone &amp; BB! @mention FOR BLACKBERRY! :-) #SXSW",1,0,0,1
1589,RT @mention Get our #SXSW iPhone app! Thanks to @mention for the awesome integration! {link},1,0,0,1
1590,RT @mention Getting ready for #sxsw by installing @mention on my iPhone. Woot! {link},1,0,0,1
1591,"RT @mention Giving away an #iPad at #SXSW for all you mappers out there. Entry is amazingly easy, here are details: {link}",1,0,0,1
1592,RT @mention Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp,1,0,0,1
1593,RT @mention Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp #mobile,1,0,0,1
1594,RT @mention Good news for Austin-bound Apple fanboys: {link} #sxsw #ipad2,1,0,0,1
1595,RT @mention Good News! Austin Eats: BBQ for iPhone is now available - {link} #iTunes #Austin #BBQ #SXSW #SXSWi,1,0,0,1
1596,RT @mention Good News! Austin Eats: BBQ for iPhone is now available - {link} #iTunes #Austin #BBQ #SXSW #SXSWi /via @mention,1,0,0,1
1597,RT @mention Got the #VMware Talent Community iPad app rockin and signing up talented professionals tonight! #sxsw {link},1,0,0,1
1598,RT @mention Great day at #SXSW -BUT jaloux of @mention &amp; HIS NEW iPad.Look at him on school bus on 1st day of school {link},1,0,0,1
1599,RT @mention Great session by @mention on iPad design. Good UI insights. #tapworthy #HISXSW #SXSW,1,0,0,1
1600,"RT @mention Guys, if you ever plan on attending #SXSW, you need 4 things, skinny jeans, flannel shirt, beard and an iPad #imanoutcast...",1,0,0,1
1601,RT @mention Hah! Found the &quot;popup&quot; Apple store where the iPad 2 will be on sale 2moro - gold's gym at 6th and Congress:  {link} #sxsw,1,0,0,1
1602,RT @mention Hand-Held Û÷HoboÛª: Drafthouse launches Û÷Hobo With a ShotgunÛª iPhone app #SXSW {link},1,0,0,1
1603,"RT @mention Have decided I need an ipad. #usguys #sxsw - I agree, you do!",1,0,0,1
1604,RT @mention Having a hard time tweeting and using iPhone here at #SXSW. Using iPad and it's much better. #HISXSW,1,0,0,1
1605,RT @mention Heading to Austin for #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link},1,0,0,1
1606,RT @mention Heading to Austin for #SXSW? The #LP Austin guide for #iPhone is free for a limited time {link} #travel,1,0,0,1
1607,"RT @mention Heat Tracker is a cool heatmap iPhone app overlay for Foursquare, but everything is on fire here #SXSW",1,0,0,1
1608,"RT @mention Helping you clean up and organize all of your news/content, @mention does a great job for you #iPad owners. #sxsw #SXSWi",1,0,0,1
1609,"RT @mention Hey @mention why not roll a tractor trailer or 2, full of iPads into #SXSW, I bet you would sell the entire inventory out! #justsaying",1,0,0,1
1610,RT @mention Hey #SXSW- ers RT @mention RT @mention Last day to get the #LP Austin iPhone app for free {link} #travel,1,0,0,1
1611,"RT @mention Hey #vufinders, awesome new update for @mention #iphone app {link} 3X speedup for object tagging (outside #sxsw conf hours :-)",1,0,0,1
1612,RT @mention Hey all you lucky ducks headed to #SXSW want to win an iPad? @mention (client) is giving one away. Details here: {link} #SXSWi,1,0,0,1
1613,RT @mention Hey foodies: if you're in Austin for SXSW download the new ARW iphone/android app and use it as a guide to dine while you're in town! #SXSW,1,0,0,1
1614,"RT @mention Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",1,0,0,1
1615,RT @mention Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,0,1,0,1
1616,RT @mention Hitlantis for the iPad. Cool song explorer app. Hitlantis.com. #sxsw #musicviz,1,0,0,1
1617,RT @mention Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,0,1,0,1
1618,"RT @mention holy smokes, ipad2 replacing my flip cam as default video capture device. beautiful. elegant. apple. #sxsw",1,0,0,1
1619,RT @mention How Cool is this! #Apple opening a temporary store for the #iPad2 launch and #SXSW {link} #sxswh,1,0,0,1
1620,RT @mention I also function as an iPad. ÛÏ@mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxswÛ,1,0,0,1
1621,RT @mention I convinced myself not to upgrade to iPad 2. But then I just held one at the #SxSW trade show... and failed my willpower check.,1,0,0,1
1622,RT @mention I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.)  Barry Diller #SXSW,1,0,0,1
1623,"RT @mention I feel like my iPhone: Always on, always doing something, running out of battery fast. #sxsw",0,1,0,1
1624,RT @mention I got turkey! RT @mention Random Apple Fan just bought lunch for everyone in line at #SXSW Popup Apple Store #ipad2 cc/ @mention,1,0,0,1
1625,RT @mention I had to pull out my iPhone and look busy to fit in at the sxsw badge line today. 400 people shuffling along staring at their phones. #sxsw,1,0,0,1
1626,RT @mention I have yet to walk into a conference room where it doesn't look like an Apple ad. You'd think there was nothing else. #SXSW,0,1,0,1
1627,RT @mention I hope everyone has an awesome weekend at #SXSW! I know @mention is giving away some great Apple prizes.,1,0,0,1
1628,"RT @mention I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",1,0,0,1
1629,RT @mention I know it's #SXSW because my iPhone has started lying to me about its signal strength.,0,1,0,1
1630,RT @mention I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw,0,1,0,1
1631,RT @mention I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th. #zaarlyiscoming #winning #sxsw {link},1,0,0,1
1632,RT @mention I'll be at the #SXSW Apple Store tonight handing out stickers &amp; coupons for @mention DoDo Cases #iPad2,1,0,0,1
1633,"RT @mention I'll never forget this March 2011 weekend: Japan earthquake, iPad 2 and my first South by Southwest #SxSW. Memolane that y'all!",1,0,0,1
1634,"RT @mention I'll use an iPad 2 if someone gives it to me. Otherwise, iPhone is actually more than up to task #sxsw",1,0,0,1
1635,"RT @mention I'm looking forward to the #SMCDallas pre #SXSW party Wed., and hoping I'll win an #iPad resulting from my shameless promotion.  #ChevySMC",1,0,0,1
1636,RT @mention I'm not really at #sxsw. Just messing with you. I'm making money instead. // I bet someone left the iPad queue,0,0,1,1
1637,RT @mention I've seen some of the best iPad cases ever here at #sxsw - I'm starting to transfer a bit of my book fetishism to iPads slowly but surely.,1,0,0,1
1638,"RT @mention If #sxsw taught me anything, its that I want an iPad 2 and I dont know why.",1,0,0,1
1639,"RT @mention If you have an iPad DO NOT upgrade to the newest iOS yet, TweetDeck is very unstable on it #nten #11ntc #sxsw #sxswi",0,1,0,1
1640,"RT @mention In honor of Apple's #SXSW pop-up shop, here are some thoughts on how landlords &amp; leasing agents can utilize pop-up shops. {link}",1,0,0,1
1641,"RT @mention In iPad Design Headaches: Take Two Tablets, Call Me in the AM panel - excited to hear @mention live! #sxsw",0,0,1,1
1642,RT @mention In line at the temp apple store at #sxsw!! Gotto get the #iPad2 !!,1,0,0,1
1643,RT @mention In my next life I'm coming back as an iPad 2. Women can't keep their hands off this thing. #SXSW,1,0,0,1
1644,RT @mention Interesting presentation on the building of #Netflix iphone App at #sxsw {link},1,0,0,1
1645,RT @mention iPad 2 is sold-out and 70% were 1st time users #sxsw,1,0,0,1
1646,RT @mention iPad 2 queue is epic. #sxsw {link},1,0,0,1
1647,RT @mention iPad 2 sold out in all retail stores...except for #sxsw pop up store in Austin? #igottagetit,1,0,0,1
1648,"RT @mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link} #sxsw #socialmedia #tech #ipad2 #media",1,0,0,1
1649,RT @mention iPad app content needs to be shallow but engaging #sxsw,1,0,0,1
1650,RT @mention iPad design headaches with Josh Clark #tapworthy #SXSW  {link},0,1,0,1
1651,RT @mention iPad design malady: iPad Elbow - I hate the iPad's back button with the heat of a million suns. #tapworthy #sxsw,0,1,0,1
1652,RT @mention iPad hipster #AustinCrowd #SXSW {link},1,0,0,1
1653,"RT @mention IPad, tablet, etc are aiding in greater adoption of mobile devices because screen size is larger #mobilefarm #SXSW",1,0,0,1
1654,"RT @mention iPhone amigos.  If you don't have the @mention app, change that now. #broadcastr #bestappever #sxsw",1,0,0,1
1655,So @mention is back from #sxsw and he's brought an iPad 2 *slips it into his bag* Jammy bugger,1,0,0,1
1656,RT @mention It is ridiculous to see someone taking a photo during a session with their iPad. Cannot wait to see concert use. #SXSW #Silly,0,1,0,1
1657,RT @mention It's a lonely job protecting the iPad 2 but someones gotta do it.  {link}  #sxsw,1,0,0,1
1658,"RT @mention It's a model for one, not for all. RT @mention #sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",1,0,0,1
1659,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin 4 #SXSW &amp; the iPad 2 launch {link},1,0,0,1
1660,RT @mention It's official: people using the iPad 2 to take photos just look weird. #SXSW,0,1,0,1
1661,RT @mention It's our last day here at the #fastcompanygrille -- come by for the last day of iPhone makery! #zazzlesxsw #sxsw,1,0,0,1
1662,RT @mention Join {link} and starting tonight the person with the most friends in their city by end of #SXSW Festival wins an iPad 2!!!,1,0,0,1
1663,RT @mention Join actsofsharing.com tonight.  the person with the most friends in their city by end of #SXSW wins an iPad 2!!!,1,0,0,1
1664,RT @mention Jonathan with Zaggle showed us a cool free texting app for iPhone called ZMS @mention #SXSW,1,0,0,1
1665,RT @mention Josh Clark:  I hate the iPad's back button with the heat of a million suns.  #tapworthy #SXSW,0,1,0,1
1666,RT @mention Just bought the last iPad 2 3G 64MB at the Apple pop-up store at #SxSW {link} &lt;-- lucky you!,1,0,0,1
1667,RT @mention Just found out new mapquest iPhone app has turn-by-turn gps for free... Time to check it out and get reacquainted with mq #sxsw,1,0,0,1
1668,"RT @mention Just got a shiny new #iPad2 at #SXSW ? Discover new music with {link} (built in HTML5, not Flash - looks great on iPad)",1,0,0,1
